day,close,pem,pep,p20,p50,p80
2013-11-21,4188.96,32.41,36.22,30.88,34.49,39.51
2013-11-22,4208.59,32.01,31.10,30.88,34.48,39.51
2013-11-25,4165.02,32.25,34.29,30.88,34.48,39.51
2013-11-26,4169.17,32.00,30.96,30.88,34.48,39.51
2013-11-27,4163.13,32.11,32.80,30.89,34.48,39.51
2013-11-28,4189.89,32.48,37.25,30.89,34.47,39.50
2013-11-29,4234.03,32.36,35.44,30.90,34.47,39.50
2013-12-02,4276.29,30.57,16.61,30.88,34.47,39.50
2013-12-03,4142.76,31.07,21.31,30.88,34.47,39.50
2013-12-04,4220.63,31.43,24.58,30.89,34.46,39.50
2013-12-05,4301.26,31.66,27.25,30.89,34.45,39.50
2013-12-06,4304.85,31.39,24.03,30.90,34.42,39.50
2013-12-09,4285.74,31.64,27.04,30.90,34.39,39.50
2013-12-10,4280.36,31.54,25.84,30.90,34.39,39.50
2013-12-11,4237.14,30.96,20.54,30.90,34.38,39.50
2013-12-12,4212.17,31.36,23.62,30.91,34.38,39.49
2013-12-13,4257.23,31.53,25.94,30.91,34.37,39.49
2013-12-16,4274.24,31.20,22.32,30.91,34.37,39.49
2013-12-17,4198.83,31.16,22.31,30.92,34.37,39.49
2013-12-18,4249.31,31.27,22.70,30.92,34.36,39.49
2013-12-19,4269.94,30.61,16.76,30.91,34.36,39.48
2013-12-20,4202.45,30.14,12.50,30.90,34.36,39.48
2013-12-23,4178.79,30.84,19.48,30.88,34.35,39.48
2013-12-24,4299.56,30.58,16.56,30.87,34.34,39.48
2013-12-25,4269.16,31.06,21.45,30.87,34.34,39.47
2013-12-26,4268.34,30.43,15.37,30.87,34.33,39.47
2013-12-27,4250.14,30.55,16.18,30.87,34.32,39.46
2013-12-30,4280.10,30.34,14.34,30.87,34.31,39.46
2013-12-31,4281.23,30.91,20.38,30.87,34.30,39.46
2014-01-02,4333.41,31.84,29.88,30.87,34.30,39.46
2014-01-03,4414.66,31.48,25.89,30.87,34.30,39.46
2014-01-06,4379.94,31.25,23.14,30.87,34.30,39.46
2014-01-07,4259.85,31.27,23.29,30.87,34.29,39.46
2014-01-08,4303.97,31.88,30.53,30.87,34.28,39.46
2014-01-09,4340.68,31.39,24.90,30.87,34.28,39.46
2014-01-10,4312.10,30.70,18.12,30.87,34.28,39.45
2014-01-13,4225.28,31.01,21.32,30.87,34.27,39.45
2014-01-14,4173.96,30.98,21.13,30.87,34.27,39.45
2014-01-15,4210.38,31.52,27.03,30.87,34.26,39.45
2014-01-16,4282.65,32.05,33.66,30.87,34.25,39.45
2014-01-17,4249.45,31.87,30.60,30.87,34.25,39.45
2014-01-20,4183.94,30.85,19.67,30.87,34.25,39.45
2014-01-21,4115.40,31.21,23.18,30.87,34.25,39.45
2014-01-22,4155.04,31.90,31.42,30.87,34.24,39.45
2014-01-23,4244.91,32.08,34.26,30.87,34.23,39.45
2014-01-24,4244.01,32.78,41.83,30.87,34.23,39.44
2014-01-27,4281.11,32.53,39.67,30.87,34.23,39.44
2014-01-28,4227.23,32.03,33.61,30.87,34.22,39.44
2014-01-29,4231.19,32.27,36.51,30.87,34.22,39.44
2014-01-30,4270.66,32.86,42.59,30.87,34.22,39.43
2014-02-07,4266.05,32.92,42.88,30.88,34.22,39.43
2014-02-10,4258.64,34.19,49.84,30.88,34.21,39.42
2014-02-11,4402.60,34.23,50.12,30.88,34.22,39.42
2014-02-12,4440.72,35.33,58.69,30.88,34.22,39.41
2014-02-13,4466.79,34.39,51.58,30.89,34.22,39.40
2014-02-14,4375.08,34.77,54.38,30.89,34.22,39.40
2014-02-17,4461.40,35.08,56.68,30.90,34.23,39.39
2014-02-18,4512.98,34.56,52.59,30.90,34.23,39.38
2014-02-19,4530.67,35.36,59.26,30.90,34.23,39.37
2014-02-20,4550.38,35.55,60.50,30.90,34.23,39.37
2014-02-21,4519.30,34.67,53.59,30.91,34.23,39.36
2014-02-24,4505.22,34.52,52.02,30.91,34.24,39.36
2014-02-25,4542.11,33.45,45.53,30.91,34.23,39.35
2014-02-26,4431.80,33.14,43.56,30.91,34.23,39.35
2014-02-27,4468.77,32.16,35.16,30.91,34.23,39.35
2014-02-28,4324.28,32.29,36.41,30.91,34.23,39.35
2014-03-03,4338.58,33.28,44.66,30.91,34.23,39.35
2014-03-04,4387.07,33.02,43.10,30.91,34.22,39.35
2014-03-05,4362.35,32.38,37.69,30.92,34.22,39.35
2014-03-06,4302.74,32.48,38.94,30.92,34.22,39.35
2014-03-07,4257.52,33.63,46.68,30.93,34.22,39.34
2014-03-10,4274.66,32.78,41.68,30.93,34.21,39.34
2014-03-11,4191.66,33.59,46.60,30.94,34.20,39.34
2014-03-12,4251.07,33.02,43.13,30.94,34.20,39.34
2014-03-13,4255.38,34.58,53.23,30.94,34.20,39.34
2014-03-14,4284.60,32.89,42.26,30.94,34.20,39.34
2014-03-17,4236.14,32.89,42.23,30.94,34.19,39.34
2014-03-18,4293.48,32.78,41.56,30.94,34.18,39.34
2014-03-19,4309.10,32.39,37.47,30.94,34.17,39.34
2014-03-20,4276.63,31.77,28.93,30.94,34.16,39.34
2014-03-21,4166.83,31.82,29.39,30.94,34.16,39.34
2014-03-24,4230.34,32.11,34.05,30.94,34.16,39.34
2014-03-25,4215.91,31.62,27.20,30.94,34.16,39.34
2014-03-26,4219.52,31.88,30.43,30.94,34.16,39.33
2014-03-27,4269.72,31.07,21.14,30.94,34.16,39.33
2014-03-28,4205.62,30.17,12.10,30.94,34.16,39.32
2014-03-31,4143.09,31.19,22.37,30.94,34.16,39.32
2014-04-01,4131.31,31.24,22.75,30.94,34.16,39.31
2014-04-02,4162.53,31.35,23.99,30.94,34.15,39.30
2014-04-03,4113.18,30.34,13.64,30.94,34.15,39.30
2014-04-04,4094.42,31.18,22.38,30.94,34.15,39.29
2014-04-08,4128.08,30.61,16.30,30.94,34.14,39.29
2014-04-09,4208.26,30.56,15.81,30.94,34.14,39.28
2014-04-10,4235.54,30.58,16.12,30.92,34.14,39.27
2014-04-11,4222.62,31.58,27.49,30.92,34.14,39.27
2014-04-14,4257.97,31.26,23.16,30.93,34.14,39.26
2014-04-15,4251.97,30.77,18.20,30.91,34.13,39.26
2014-04-16,4214.72,31.01,20.92,30.91,34.12,39.25
2014-04-17,4208.45,30.74,17.93,30.91,34.11,39.25
2014-04-18,4188.42,30.71,17.68,30.90,34.10,39.24
2014-04-21,4189.57,30.84,19.16,30.89,34.09,39.24
2014-04-22,4132.51,31.71,29.30,30.90,34.09,39.23
2014-04-23,4082.59,30.06,11.32,30.88,34.09,39.23
2014-04-24,4063.28,29.93,9.83,30.87,34.08,39.23
2014-04-25,4005.47,30.75,18.16,30.87,34.07,39.23
2014-04-28,3939.57,29.80,8.88,30.87,34.06,39.22
2014-04-29,3837.49,28.81,2.65,30.87,34.05,39.22
2014-04-30,3876.56,30.95,20.76,30.87,34.04,39.22
2014-05-05,3940.88,31.38,25.33,30.87,34.03,39.22
2014-05-06,3973.16,31.36,25.08,30.87,34.02,39.21
2014-05-07,3981.95,31.04,21.80,30.87,34.01,39.21
2014-05-08,3933.95,30.52,15.43,30.87,33.99,39.20
2014-05-09,3931.70,30.46,15.26,30.87,33.98,39.20
2014-05-12,3922.21,30.93,20.59,30.87,33.97,39.20
2014-05-13,3970.52,31.19,23.43,30.87,33.95,39.20
2014-05-14,3965.88,31.26,24.03,30.87,33.93,39.19
2014-05-15,3978.41,30.53,15.68,30.87,33.91,39.19
2014-05-16,3923.82,29.76,8.41,30.86,33.91,39.19
2014-05-19,3896.02,30.06,11.49,30.85,33.90,39.19
2014-05-20,3843.08,30.35,14.02,30.84,33.88,39.19
2014-05-21,3843.17,30.09,11.86,30.84,33.87,39.19
2014-05-22,3871.38,29.29,5.31,30.84,33.86,39.19
2014-05-23,3880.99,29.40,6.30,30.84,33.86,39.19
2014-05-26,3912.13,30.70,18.13,30.84,33.86,39.19
2014-05-27,3999.90,30.67,17.81,30.83,33.85,39.19
2014-05-28,3982.80,31.71,30.52,30.84,33.85,39.18
2014-05-29,4014.33,31.70,30.42,30.84,33.85,39.18
2014-05-30,4004.20,31.25,24.43,30.84,33.84,39.18
2014-06-03,4012.18,32.21,37.49,30.84,33.84,39.17
2014-06-04,4024.88,32.22,37.54,30.84,33.83,39.17
2014-06-05,3964.45,32.11,36.29,30.84,33.81,39.16
2014-06-06,4006.18,32.22,37.56,30.84,33.81,39.16
2014-06-09,4006.03,32.26,38.29,30.84,33.81,39.15
2014-06-10,4014.74,32.58,42.15,30.84,33.80,39.15
2014-06-11,4047.86,32.95,45.24,30.84,33.78,39.15
2014-06-12,4095.27,32.91,44.90,30.84,33.78,39.14
2014-06-13,4099.45,33.02,45.70,30.84,33.78,39.14
2014-06-16,4111.70,33.09,46.20,30.84,33.78,39.14
2014-06-17,4097.70,32.98,45.56,30.84,33.77,39.14
2014-06-18,4064.56,32.95,45.30,30.84,33.75,39.13
2014-06-19,4063.79,32.68,42.91,30.84,33.72,39.13
2014-06-20,3997.42,32.73,43.26,30.84,33.71,39.12
2014-06-23,4022.68,32.59,41.94,30.84,33.70,39.12
2014-06-24,4037.33,32.72,43.27,30.84,33.70,39.11
2014-06-25,4085.74,32.75,43.69,30.84,33.69,39.11
2014-06-26,4076.09,33.00,45.85,30.85,33.69,39.10
2014-06-27,4112.01,32.78,43.77,30.85,33.68,39.10
2014-06-30,4123.61,33.39,48.27,30.85,33.67,39.09
2014-07-01,4142.88,33.28,47.78,30.85,33.66,39.09
2014-07-02,4145.63,33.09,46.61,30.85,33.66,39.09
2014-07-03,4155.78,33.64,49.81,30.86,33.66,39.09
2014-07-04,4214.82,33.41,48.50,30.86,33.65,39.09
2014-07-07,4166.23,33.40,48.46,30.86,33.64,39.09
2014-07-08,4135.59,33.42,48.57,30.86,33.64,39.09
2014-07-09,4147.58,32.86,44.34,30.86,33.64,39.08
2014-07-10,4068.19,32.96,45.35,30.87,33.64,39.08
2014-07-11,4065.68,33.09,46.37,30.87,33.63,39.07
2014-07-14,4068.60,33.71,50.52,30.87,33.64,39.07
2014-07-15,4096.82,34.34,54.15,30.87,33.64,39.07
2014-07-16,4128.94,34.36,54.33,30.87,33.64,39.07
2014-07-17,4095.25,33.89,51.31,30.87,33.64,39.07
2014-07-18,4063.23,34.16,52.54,30.87,33.65,39.07
2014-07-21,4078.89,34.05,51.75,30.87,33.66,39.07
2014-07-22,4114.14,34.48,55.29,30.87,33.66,39.07
2014-07-23,4133.34,34.18,52.94,30.87,33.66,39.07
2014-07-24,4077.12,34.02,51.56,30.87,33.67,39.07
2014-07-25,4088.38,34.47,55.02,30.87,33.68,39.07
2014-07-28,4119.74,34.20,53.05,30.87,33.69,39.07
2014-07-29,4166.13,34.36,54.42,30.87,33.69,39.06
2014-07-30,4185.38,34.21,53.12,30.87,33.70,39.06
2014-07-31,4230.85,34.56,56.26,30.87,33.70,39.05
2014-08-01,4248.39,34.89,58.74,30.87,33.70,39.05
2014-08-04,4278.52,35.26,61.66,30.87,33.71,39.04
2014-08-05,4302.79,35.48,63.39,30.87,33.72,39.04
2014-08-06,4282.46,35.92,65.34,30.87,33.72,39.04
2014-08-07,4288.58,35.48,63.37,30.88,33.75,39.03
2014-08-08,4252.63,35.55,63.76,30.88,33.77,39.03
2014-08-11,4262.48,35.81,65.04,30.88,33.78,39.03
2014-08-12,4328.60,35.53,63.45,30.88,33.78,39.03
2014-08-13,4318.90,35.45,62.89,30.89,33.78,39.02
2014-08-14,4284.79,34.95,58.94,30.89,33.78,39.02
2014-08-15,4251.96,34.16,52.28,30.90,33.80,39.01
2014-08-18,4288.40,33.70,49.60,30.90,33.78,39.01
2014-08-19,4331.06,33.71,49.63,30.90,33.78,39.00
2014-08-20,4320.55,33.73,49.82,30.90,33.78,38.98
2014-08-21,4313.06,33.36,47.14,30.91,33.78,38.97
2014-08-22,4294.46,33.53,48.42,30.91,33.77,38.95
2014-08-25,4336.32,33.21,46.12,30.91,33.75,38.94
2014-08-26,4298.07,32.77,42.43,30.91,33.73,38.94
2014-08-27,4237.78,32.71,41.67,30.91,33.72,38.93
2014-08-28,4230.52,32.61,40.69,30.91,33.72,38.93
2014-08-29,4204.05,32.80,42.99,30.91,33.72,38.92
2014-09-01,4229.36,32.55,40.19,30.91,33.71,38.92
2014-09-02,4286.23,33.10,45.77,30.91,33.71,38.92
2014-09-03,4327.72,33.15,45.96,30.92,33.71,38.92
2014-09-04,4353.23,33.22,46.51,30.92,33.70,38.92
2014-09-05,4359.77,33.30,47.13,30.93,33.70,38.92
2014-09-09,4373.46,33.80,50.51,30.93,33.70,38.92
2014-09-10,4409.90,33.67,49.67,30.93,33.70,38.92
2014-09-11,4399.35,33.44,48.33,30.93,33.70,38.91
2014-09-12,4370.79,33.41,47.93,30.94,33.70,38.91
2014-09-15,4397.26,33.20,46.16,30.94,33.70,38.90
2014-09-16,4412.22,33.00,44.53,30.94,33.69,38.90
2014-09-17,4316.93,33.90,51.37,30.94,33.70,38.90
2014-09-18,4377.30,33.35,47.36,30.94,33.69,38.90
2014-09-19,4460.74,33.58,49.28,30.94,33.69,38.89
2014-09-22,4486.60,32.96,44.04,30.94,33.68,38.89
2014-09-23,4418.82,33.36,47.40,30.94,33.67,38.89
2014-09-24,4459.01,33.47,48.74,30.94,33.67,38.89
2014-09-25,4492.33,33.26,46.47,30.94,33.66,38.89
2014-09-26,4466.63,33.01,44.56,30.94,33.66,38.89
2014-09-29,4476.20,33.20,45.97,30.94,33.66,38.89
2014-09-30,4513.02,33.73,50.61,30.94,33.66,38.89
2014-10-08,4542.66,36.04,66.88,30.94,33.66,38.89
2014-10-09,4699.35,35.98,66.55,30.94,33.67,38.89
2014-10-10,4672.78,35.62,64.85,30.95,33.67,38.89
2014-10-13,4663.65,35.83,65.88,30.95,33.68,38.89
2014-10-14,4691.41,35.54,64.33,30.95,33.69,38.89
2014-10-15,4665.78,36.22,68.00,30.95,33.69,38.89
2014-10-16,4754.95,35.82,65.81,30.95,33.70,38.88
2014-10-17,4699.50,35.84,65.90,30.95,33.70,38.88
2014-10-20,4665.56,36.02,66.79,30.95,33.70,38.87
2014-10-21,4691.65,35.13,60.89,30.95,33.70,38.87
2014-10-22,4633.94,34.10,52.14,30.95,33.70,38.87
2014-10-23,4559.37,34.02,51.60,30.95,33.71,38.86
2014-10-24,4492.94,34.13,52.28,30.95,33.71,38.86
2014-10-27,4504.79,33.59,49.11,30.95,33.71,38.85
2014-10-28,4561.84,34.13,52.28,30.95,33.71,38.85
2014-10-29,4626.02,34.23,53.94,30.95,33.71,38.85
2014-10-30,4640.77,34.48,55.89,30.95,33.72,38.85
2014-10-31,4658.32,33.83,50.60,30.96,33.72,38.85
2014-11-03,4633.06,34.22,53.55,30.96,33.72,38.85
2014-11-04,4633.64,33.41,47.34,30.96,33.72,38.85
2014-11-05,4575.03,33.35,46.67,30.96,33.72,38.85
2014-11-06,4569.88,33.50,48.34,30.96,33.71,38.85
2014-11-07,4596.13,32.99,43.56,30.97,33.71,38.84
2014-11-10,4539.88,33.38,47.00,30.97,33.71,38.84
2014-11-11,4585.75,32.27,35.52,30.97,33.70,38.84
2014-11-12,4500.16,32.53,38.74,30.97,33.70,38.84
2014-11-13,4547.95,32.72,40.62,30.97,33.70,38.84
2014-11-14,4508.35,32.70,40.45,30.97,33.70,38.84
2014-11-17,4564.25,34.27,54.51,30.97,33.70,38.84
2014-11-18,4584.90,33.88,51.23,30.97,33.70,38.84
2014-11-19,4562.96,34.44,55.77,30.97,33.70,38.84
2014-11-20,4622.05,34.15,52.78,30.97,33.71,38.84
2014-11-21,4576.44,34.39,55.62,30.98,33.71,38.83
2014-11-24,4588.90,34.39,55.58,30.98,33.71,38.83
2014-11-25,4575.06,34.18,53.37,30.98,33.72,38.83
2014-11-26,4630.25,34.69,58.37,30.98,33.72,38.83
2014-11-27,4630.59,34.44,55.81,30.98,33.72,38.82
2014-11-28,4661.16,34.18,53.25,30.98,33.73,38.82
2014-12-01,4648.93,34.18,53.22,30.98,33.73,38.81
2014-12-02,4684.69,34.18,53.18,30.98,33.73,38.81
2014-12-03,4700.96,34.39,55.59,30.98,33.75,38.81
2014-12-04,4732.90,34.39,55.55,30.98,33.77,38.81
2014-12-05,4812.86,34.39,55.51,30.98,33.78,38.81
2014-12-08,4747.59,35.16,62.16,30.98,33.78,38.81
2014-12-09,4751.73,34.39,55.43,30.98,33.78,38.81
2014-12-10,4641.90,35.09,61.52,30.99,33.78,38.80
2014-12-11,4797.11,35.11,61.54,30.99,33.79,38.80
2014-12-12,4794.00,35.48,64.70,31.00,33.80,38.79
2014-12-15,4817.88,35.49,64.72,31.00,33.80,38.79
2014-12-16,4918.56,34.82,59.20,31.01,33.81,38.78
2014-12-17,4900.42,34.31,54.51,31.01,33.81,38.78
2014-12-18,4795.32,34.18,52.74,31.01,33.81,38.78
2014-12-19,4767.27,34.18,52.70,31.01,33.82,38.77
2014-12-22,4716.44,34.18,52.66,31.01,33.83,38.77
2014-12-23,4573.16,34.18,52.63,31.01,33.84,38.77
2014-12-24,4548.51,34.18,52.59,31.01,33.84,38.77
2014-12-25,4612.89,34.18,52.56,31.01,33.84,38.77
2014-12-26,4642.78,34.18,52.52,31.02,33.85,38.76
2014-12-29,4666.03,34.18,52.48,31.02,33.85,38.76
2014-12-30,4596.12,31.58,26.19,31.02,33.85,38.76
2014-12-31,4584.98,31.73,27.96,31.02,33.84,38.76
2015-01-05,4607.06,32.11,32.83,31.02,33.84,38.76
2015-01-06,4669.28,33.65,48.62,31.02,33.84,38.75
2015-01-07,4809.96,33.42,46.80,31.02,33.83,38.75
2015-01-08,4768.89,33.45,47.25,31.02,33.82,38.75
2015-01-09,4784.73,33.07,43.58,31.02,33.81,38.75
2015-01-12,4765.74,33.50,47.67,31.02,33.81,38.75
2015-01-13,4776.75,34.73,59.22,31.03,33.81,38.74
2015-01-14,4858.74,35.16,62.60,31.03,33.82,38.74
2015-01-15,4860.16,34.84,59.75,31.03,33.83,38.74
2015-01-16,4862.29,36.25,69.43,31.03,33.84,38.74
2015-01-19,4897.81,34.99,60.90,31.03,33.84,38.74
2015-01-20,4792.92,36.46,70.29,31.04,33.84,38.73
2015-01-21,4921.24,36.93,71.54,31.04,33.85,38.73
2015-01-22,5005.22,37.51,73.94,31.04,33.85,38.73
2015-01-23,5087.30,37.27,72.80,31.04,33.85,38.73
2015-01-26,5034.21,38.06,77.11,31.04,33.86,38.73
2015-01-27,5120.27,37.24,72.50,31.05,33.86,38.72
2015-01-28,5104.66,37.42,73.33,31.05,33.86,38.72
2015-01-29,5076.23,36.98,71.58,31.05,33.87,38.72
2015-01-30,4983.92,36.35,69.43,31.05,33.88,38.71
2015-02-02,4963.10,36.25,68.97,31.05,33.88,38.70
2015-02-03,4992.69,37.42,73.34,31.06,33.89,38.70
2015-02-04,5024.18,36.88,70.98,31.06,33.89,38.69
2015-02-05,4955.73,36.30,69.17,31.06,33.89,38.68
2015-02-06,4900.00,35.48,64.39,31.06,33.90,38.68
2015-02-09,4854.08,35.62,65.49,31.06,33.90,38.68
2015-02-10,4835.21,35.86,66.73,31.07,33.90,38.67
2015-02-11,4863.72,36.45,69.93,31.07,33.91,38.67
2015-02-12,4916.84,36.45,69.89,31.07,33.91,38.67
2015-02-13,4926.25,37.70,74.90,31.07,33.93,38.67
2015-02-16,5002.83,38.15,77.48,31.07,33.95,38.67
2015-02-17,5066.00,38.15,77.43,31.07,33.97,38.66
2015-02-25,5098.78,37.78,75.42,31.07,33.98,38.66
2015-02-26,5092.33,38.69,80.08,31.07,33.99,38.67
2015-02-27,5109.54,38.61,79.42,31.07,34.01,38.67
2015-03-02,5105.48,39.04,81.72,31.07,34.02,38.68
2015-03-03,5149.35,39.51,84.02,31.08,34.02,38.68
2015-03-04,5150.95,40.15,87.79,31.08,34.02,38.70
2015-03-05,5311.58,40.69,90.41,31.08,34.02,38.72
2015-03-06,5318.28,39.73,85.25,31.08,34.03,38.73
2015-03-09,5240.42,40.61,90.15,31.08,34.03,38.74
2015-03-10,5303.22,40.65,90.29,31.08,34.04,38.74
2015-03-11,5365.14,40.07,86.96,31.08,34.05,38.75
2015-03-12,5326.85,39.86,85.29,31.08,34.05,38.76
2015-03-13,5328.47,40.56,89.51,31.08,34.05,38.77
2015-03-16,5383.35,41.73,94.26,31.08,34.06,38.78
2015-03-17,5528.02,41.73,94.20,31.08,34.07,38.79
2015-03-18,5534.94,42.19,95.20,31.08,34.08,38.81
2015-03-19,5622.61,38.39,77.88,31.08,34.09,38.81
2015-03-20,5593.76,39.96,85.82,31.08,34.09,38.81
2015-03-23,5648.00,40.84,90.88,31.08,34.09,38.82
2015-03-24,5716.10,41.77,94.35,31.09,34.09,38.83
2015-03-25,5809.41,41.64,94.02,31.09,34.10,38.84
2015-03-26,5892.52,41.89,94.69,31.09,34.11,38.84
2015-03-27,5855.46,41.10,91.97,31.09,34.11,38.85
2015-03-30,5909.82,42.29,95.29,31.10,34.12,38.85
2015-03-31,6004.10,42.30,95.36,31.10,34.13,38.86
2015-04-01,5993.34,42.84,96.09,31.11,34.13,38.87
2015-04-02,6132.48,42.53,95.50,31.11,34.13,38.89
2015-04-03,6168.15,45.15,97.95,31.11,34.13,38.89
2015-04-07,6229.33,43.69,97.09,31.11,34.13,38.89
2015-04-08,6377.08,44.19,97.42,31.11,34.14,38.89
2015-04-09,6317.00,43.35,96.57,31.11,34.14,38.90
2015-04-10,6273.03,43.85,97.10,31.11,34.14,38.92
2015-04-13,6455.98,44.43,97.56,31.11,34.14,38.92
2015-04-14,6703.10,45.91,98.35,31.12,34.14,38.93
2015-04-15,6767.70,46.28,98.35,31.12,34.15,38.97
2015-04-16,6557.64,46.88,98.42,31.13,34.15,39.01
2015-04-17,6685.90,46.39,98.29,31.13,34.15,39.03
2015-04-20,6739.79,44.70,97.31,31.13,34.15,39.04
2015-04-21,6514.56,46.21,98.16,31.13,34.15,39.04
2015-04-22,6758.05,47.48,98.56,31.13,34.16,39.05
2015-04-23,6891.15,46.65,98.30,31.13,34.16,39.07
2015-04-24,6876.89,45.38,97.71,31.13,34.16,39.07
2015-04-27,6957.82,47.98,98.95,31.13,34.16,39.07
2015-04-28,7030.77,48.58,99.41,31.13,34.16,39.08
2015-04-29,6874.72,47.54,98.50,31.13,34.16,39.09
2015-04-30,6991.58,46.23,97.84,31.13,34.16,39.10
2015-05-04,6992.66,48.84,99.48,31.13,34.16,39.12
2015-05-05,6937.93,45.40,97.39,31.13,34.16,39.14
2015-05-06,6816.22,45.09,97.00,31.13,34.16,39.15
2015-05-07,6783.84,44.16,96.15,31.14,34.16,39.16
2015-05-08,6648.70,45.01,96.87,31.14,34.16,39.18
2015-05-11,6814.69,47.50,98.31,31.14,34.16,39.19
2015-05-12,7084.33,48.34,99.22,31.14,34.17,39.19
2015-05-13,7164.69,49.24,99.54,31.15,34.17,39.20
2015-05-14,7180.46,49.88,99.74,31.15,34.18,39.21
2015-05-15,7164.50,49.94,99.74,31.16,34.18,39.22
2015-05-18,7046.20,50.27,99.81,31.16,34.18,39.23
2015-05-19,7181.38,50.61,99.81,31.16,34.18,39.25
2015-05-20,7319.35,50.67,99.81,31.16,34.18,39.27
2015-05-21,7387.24,52.79,99.94,31.16,34.18,39.29
2015-05-22,7673.91,53.02,99.94,31.16,34.18,39.32
2015-05-25,7792.27,53.40,99.94,31.16,34.18,39.34
2015-05-26,7958.15,54.80,99.94,31.16,34.18,39.34
2015-05-27,8079.33,54.34,99.87,31.16,34.18,39.34
2015-05-28,8177.90,56.39,99.94,31.16,34.18,39.34
2015-05-29,7761.73,54.55,99.81,31.16,34.18,39.35
2015-06-01,7989.15,57.82,99.94,31.16,34.18,39.35
2015-06-02,8370.40,59.93,99.94,31.16,34.18,39.37
2015-06-03,8500.21,58.73,99.87,31.17,34.18,39.40
2015-06-04,8431.53,56.88,99.74,31.17,34.18,39.43
2015-06-05,8396.27,59.68,99.87,31.18,34.18,39.44
2015-06-08,8466.99,61.46,99.94,31.18,34.18,39.45
2015-06-09,8434.40,60.87,99.87,31.18,34.18,39.45
2015-06-10,8322.98,62.42,99.94,31.18,34.18,39.46
2015-06-11,8473.16,62.97,99.94,31.19,34.18,39.46
2015-06-12,8626.24,63.69,99.94,31.19,34.18,39.46
2015-06-15,8687.53,61.94,99.74,31.19,34.18,39.48
2015-06-16,8486.74,60.72,99.55,31.19,34.18,39.49
2015-06-17,8155.43,61.25,99.62,31.19,34.18,39.50
2015-06-18,8246.31,56.83,99.10,31.19,34.19,39.50
2015-06-19,7954.17,54.90,98.98,31.19,34.19,39.50
2015-06-23,7486.46,59.66,99.30,31.19,34.20,39.51
2015-06-24,7719.77,60.38,99.43,31.19,34.20,39.51
2015-06-25,7834.74,53.30,98.53,31.19,34.20,39.52
2015-06-26,7484.48,47.96,96.75,31.20,34.20,39.52
2015-06-29,6849.31,47.99,96.82,31.20,34.20,39.53
2015-06-30,6576.61,49.68,97.84,31.20,34.21,39.54
2015-07-01,7079.00,48.05,96.82,31.20,34.22,39.55
2015-07-02,6912.74,46.18,95.36,31.20,34.22,39.55
2015-07-03,6568.99,43.18,92.76,31.20,34.22,39.55
2015-07-06,6244.82,42.85,92.25,31.20,34.22,39.56
2015-07-07,6243.03,40.44,84.64,31.20,34.22,39.58
2015-07-08,5804.62,38.73,75.78,31.20,34.22,39.58
2015-07-09,5469.69,39.56,79.91,31.20,34.22,39.57
2015-07-10,5815.66,40.60,85.62,31.21,34.23,39.58
2015-07-13,6198.22,44.66,94.18,31.21,34.23,39.59
2015-07-14,6634.10,49.05,97.47,31.21,34.23,39.59
2015-07-15,6650.96,44.83,94.25,31.21,34.23,39.61
2015-07-16,6191.01,46.54,95.58,31.22,34.23,39.63
2015-07-17,6358.30,49.88,97.85,31.22,34.23,39.65
2015-07-20,6689.80,50.77,98.23,31.23,34.23,39.66
2015-07-21,6703.78,51.91,98.36,31.23,34.24,39.66
2015-07-22,6825.00,51.82,98.30,31.23,34.25,39.67
2015-07-23,6847.61,52.87,98.43,31.23,34.25,39.68
2015-07-24,7002.00,52.15,98.30,31.24,34.25,39.69
2015-07-27,6821.54,47.32,95.47,31.24,34.25,39.70
2015-07-28,6230.75,46.09,94.78,31.24,34.26,39.71
2015-07-29,6313.71,48.43,96.80,31.24,34.27,39.71
2015-07-30,6582.38,47.07,95.29,31.24,34.27,39.72
2015-07-31,6311.30,45.86,94.54,31.25,34.27,39.72
2015-08-03,6374.90,44.45,93.29,31.25,34.27,39.74
2015-08-04,6448.56,46.75,95.18,31.25,34.28,39.77
2015-08-05,6675.21,46.97,95.24,31.25,34.28,39.79
2015-08-06,6552.98,47.30,95.37,31.25,34.28,39.80
2015-08-07,6504.16,48.41,96.75,31.25,34.29,39.82
2015-08-10,6618.13,51.00,98.06,31.25,34.30,39.86
2015-08-11,6938.66,50.27,97.69,31.25,34.30,39.86
2015-08-12,6883.38,48.60,96.82,31.25,34.30,39.86
2015-08-13,6756.41,49.55,97.32,31.25,34.30,39.87
2015-08-14,6818.14,49.15,97.01,31.26,34.30,39.87
2015-08-17,6880.83,51.70,98.13,31.26,34.31,39.88
2015-08-18,7102.47,47.36,95.02,31.26,34.31,39.89
2015-08-19,6681.39,48.22,96.08,31.26,34.32,39.89
2015-08-20,6855.91,46.98,94.65,31.26,34.33,39.90
2015-08-21,6564.47,43.47,91.42,31.26,34.34,39.91
2015-08-24,6248.37,38.64,73.73,31.26,34.34,39.91
2015-08-25,5676.50,34.55,51.89,31.26,34.34,39.91
2015-08-26,5249.43,33.43,42.62,31.26,34.34,39.91
2015-08-27,5243.04,36.77,64.91,31.26,34.34,39.90
2015-08-28,5494.43,38.75,74.41,31.26,34.34,39.90
