day,close,pem,pep,p20,p50,p80
2016-04-21,4585.19,56.35,85.60,31.64,37.53,52.02
2016-04-22,4541.68,57.03,86.49,31.64,37.55,52.04
2016-04-25,4573.18,57.07,86.50,31.64,37.56,52.09
2016-04-26,4552.14,56.94,86.16,31.65,37.58,52.21
2016-04-27,4595.40,56.87,86.09,31.65,37.59,52.37
2016-04-28,4579.56,55.50,84.19,31.65,37.60,52.42
2016-04-29,4568.66,55.32,83.94,31.65,37.61,52.42
2016-05-03,4564.67,57.07,86.47,31.65,37.61,52.44
2016-05-04,4677.33,57.38,86.83,31.66,37.61,52.51
2016-05-05,4676.39,57.49,86.84,31.66,37.61,52.60
2016-05-06,4696.78,56.06,84.43,31.66,37.64,52.62
2016-05-09,4537.64,53.59,81.42,31.66,37.67,52.63
2016-05-10,4391.48,53.74,81.69,31.66,37.68,52.64
2016-05-11,4387.49,53.43,80.85,31.66,37.69,52.66
2016-05-12,4377.84,53.49,80.95,31.66,37.70,52.71
2016-05-13,4378.54,53.46,80.79,31.66,37.70,52.78
2016-05-16,4363.05,54.11,82.27,31.66,37.71,52.88
2016-05-17,4420.87,53.80,81.77,31.66,37.72,52.99
2016-05-18,4411.97,52.25,78.95,31.67,37.73,52.96
2016-05-19,4325.80,52.65,79.66,31.67,37.74,52.93
2016-05-20,4337.45,53.38,80.53,31.67,37.75,53.05
2016-05-23,4374.19,54.48,82.60,31.67,37.76,53.10
2016-05-24,4418.14,54.09,82.19,31.68,37.77,53.15
2016-05-25,4377.67,53.68,81.44,31.68,37.79,53.17
2016-05-26,4366.37,54.12,82.31,31.69,37.81,53.18
2016-05-27,4381.21,53.88,81.90,31.69,37.83,53.20
2016-05-30,4378.09,53.52,80.63,31.69,37.84,53.20
2016-05-31,4368.69,55.28,83.72,31.69,37.85,53.23
2016-06-01,4532.85,55.56,84.24,31.69,37.85,53.30
2016-06-02,4545.76,55.86,84.51,31.69,37.85,53.39
2016-06-03,4574.87,56.31,85.12,31.69,37.86,53.43
2016-06-06,4597.34,56.20,84.79,31.69,37.86,53.45
2016-06-07,4599.42,56.81,85.99,31.69,37.86,53.47
2016-06-08,4601.11,56.74,85.92,31.69,37.86,53.48
2016-06-13,4587.39,54.33,81.95,31.69,37.87,53.49
2016-06-14,4401.32,54.37,82.05,31.69,37.88,53.50
2016-06-15,4416.46,55.71,84.09,31.69,37.89,53.52
2016-06-16,4526.74,55.91,84.36,31.69,37.90,53.52
2016-06-17,4512.46,55.73,84.04,31.70,37.91,53.54
2016-06-20,4538.50,56.23,84.89,31.70,37.91,53.56
2016-06-21,4548.53,55.85,84.06,31.70,37.91,53.57
2016-06-22,4515.17,57.00,86.44,31.70,37.91,53.59
2016-06-23,4575.46,56.76,85.94,31.70,37.91,53.59
2016-06-24,4554.49,56.32,85.11,31.70,37.92,53.59
2016-06-27,4505.95,57.18,86.97,31.70,37.92,53.61
2016-06-28,4595.10,57.83,87.49,31.70,37.93,53.67
2016-06-29,4632.58,58.04,87.67,31.70,37.95,53.68
2016-06-30,4648.80,57.66,87.26,31.71,37.97,53.72
2016-07-01,4650.62,57.69,87.27,31.71,38.00,53.74
2016-07-04,4644.61,58.68,88.54,31.72,38.03,53.76
2016-07-05,4725.52,58.92,88.88,31.72,38.04,53.80
2016-07-06,4740.63,59.08,88.97,31.72,38.05,53.80
2016-07-07,4759.22,59.48,89.57,31.72,38.05,53.82
2016-07-08,4759.86,59.14,88.91,31.73,38.05,53.83
2016-07-11,4741.75,58.44,87.83,31.73,38.05,53.85
2016-07-12,4738.82,59.17,88.93,31.73,38.05,53.88
2016-07-13,4808.27,59.90,90.43,31.73,38.08,53.90
2016-07-14,4835.90,60.06,90.52,31.73,38.10,53.92
2016-07-15,4836.23,59.80,90.12,31.74,38.12,54.00
2016-07-18,4824.85,59.27,88.88,31.74,38.14,54.09
2016-07-19,4803.76,59.77,89.88,31.74,38.14,54.11
2016-07-20,4808.13,60.20,90.80,31.74,38.14,54.12
2016-07-21,4801.61,59.91,90.31,31.74,38.14,54.17
2016-07-22,4816.65,59.49,89.16,31.74,38.14,54.25
2016-07-25,4775.50,60.12,90.66,31.74,38.17,54.33
2016-07-26,4781.75,60.73,91.33,31.74,38.20,54.33
2016-07-27,4840.17,58.74,87.62,31.74,38.20,54.36
2016-07-28,4683.80,58.03,86.31,31.74,38.21,54.38
2016-07-29,4682.34,57.84,86.08,31.75,38.23,54.43
2016-08-01,4652.71,56.79,84.20,31.75,38.24,54.49
2016-08-02,4595.01,57.22,85.36,31.75,38.25,54.55
2016-08-03,4627.03,57.36,85.37,31.75,38.25,54.63
2016-08-04,4641.88,57.78,85.96,31.76,38.26,54.70
2016-08-05,4665.23,57.27,85.23,31.76,38.27,54.76
2016-08-08,4653.34,57.58,85.49,31.77,38.27,54.78
2016-08-09,4702.57,57.85,86.16,31.77,38.27,54.80
2016-08-10,4743.89,57.53,85.35,31.77,38.28,54.82
2016-08-11,4727.33,56.90,83.97,31.77,38.30,54.86
2016-08-12,4680.32,57.21,84.89,31.77,38.30,54.88
2016-08-15,4745.21,58.07,86.53,31.77,38.30,54.89
2016-08-16,4866.18,58.39,86.87,31.77,38.30,54.92
2016-08-17,4875.12,58.28,86.72,31.77,38.30,54.93
2016-08-18,4881.81,58.65,87.46,31.77,38.31,55.02
2016-08-19,4876.93,58.80,87.79,31.77,38.33,55.14
2016-08-22,4882.43,58.19,86.42,31.77,38.34,55.25
2016-08-23,4831.48,58.83,87.90,31.77,38.34,55.28
2016-08-24,4839.36,58.40,86.69,31.77,38.35,55.30
2016-08-25,4839.62,58.63,87.27,31.77,38.36,55.32
2016-08-26,4808.00,58.95,88.17,31.77,38.36,55.34
2016-08-29,4817.57,58.85,87.85,31.77,38.37,55.39
2016-08-30,4824.80,58.66,87.22,31.77,38.38,55.49
2016-08-31,4827.81,58.44,86.58,31.77,38.39,55.50
2016-09-01,4840.00,58.08,85.70,31.77,38.42,55.52
2016-09-02,4803.14,57.80,84.99,31.78,38.46,55.55
2016-09-05,4799.62,58.07,85.56,31.78,38.48,55.58
2016-09-06,4817.08,59.30,88.72,31.78,38.51,55.66
2016-09-07,4873.57,59.53,89.29,31.79,38.52,55.69
2016-09-08,4873.11,59.83,90.19,31.80,38.53,55.71
2016-09-09,4883.98,59.19,88.26,31.80,38.54,55.72
2016-09-12,4852.07,57.74,84.50,31.81,38.55,55.75
2016-09-13,4735.62,58.06,85.23,31.82,38.55,55.83
2016-09-14,4753.90,57.41,83.72,31.83,38.56,55.85
2016-09-19,4726.51,57.88,84.86,31.84,38.56,55.86
2016-09-20,4772.18,58.32,85.99,31.84,38.56,55.88
2016-09-21,4768.62,58.20,85.68,31.85,38.57,55.90
2016-09-22,4779.21,58.56,86.57,31.86,38.58,55.91
2016-09-23,4810.08,58.06,85.06,31.86,38.59,56.03
2016-09-26,4790.90,56.83,81.80,31.86,38.59,56.07
2016-09-27,4699.25,57.25,83.09,31.87,38.60,56.09
2016-09-28,4730.50,57.25,83.03,31.87,38.61,56.14
2016-09-29,4720.99,57.47,83.44,31.87,38.61,56.20
2016-09-30,4738.01,57.65,83.85,31.87,38.62,56.20
2016-10-10,4757.40,58.51,86.49,31.87,38.62,56.22
2016-10-11,4837.65,59.28,88.64,31.87,38.63,56.23
2016-10-12,4864.44,59.21,88.41,31.87,38.64,56.24
2016-10-13,4862.15,59.41,88.90,31.87,38.66,56.28
2016-10-14,4868.11,59.34,88.67,31.87,38.68,56.30
2016-10-17,4865.17,58.55,86.22,31.87,38.70,56.31
2016-10-18,4822.99,59.18,88.05,31.88,38.72,56.31
2016-10-19,4892.03,59.09,87.83,31.88,38.74,56.31
2016-10-20,4886.20,59.61,89.57,31.88,38.76,56.32
2016-10-21,4895.33,59.06,87.61,31.88,38.77,56.34
2016-10-24,4887.91,59.16,87.85,31.88,38.81,56.35
2016-10-25,4935.44,58.57,86.05,31.89,38.86,56.37
2016-10-26,4947.80,57.89,83.86,31.89,38.86,56.40
2016-10-27,4928.15,57.45,82.45,31.89,38.86,56.41
2016-10-28,4920.99,56.48,80.03,31.89,38.86,56.44
2016-10-31,4890.55,55.65,77.93,31.89,38.87,56.43
2016-11-01,4887.24,56.30,79.28,31.89,38.91,56.43
2016-11-02,4931.76,55.79,78.20,31.89,38.94,56.42
2016-11-03,4897.74,56.29,79.23,31.89,38.94,56.41
2016-11-04,4934.25,56.16,78.78,31.90,38.94,56.41
2016-11-07,4919.62,56.26,79.11,31.90,38.95,56.41
2016-11-08,4923.66,56.37,79.83,31.91,38.97,56.40
2016-11-09,4949.30,56.09,78.52,31.91,38.97,56.40
2016-11-10,4918.45,56.70,80.41,31.92,38.98,56.41
2016-11-11,4980.24,56.70,80.34,31.92,39.00,56.44
2016-11-14,5012.47,57.02,81.29,31.93,39.02,56.47
2016-11-15,5030.26,57.11,81.70,31.93,39.05,56.49
2016-11-16,5044.48,57.52,82.80,31.94,39.07,56.51
2016-11-17,5047.23,57.22,81.96,31.94,39.16,56.56
2016-11-18,5044.14,57.13,81.66,31.94,39.25,56.60
2016-11-21,5022.16,56.98,80.90,31.94,39.25,56.66
2016-11-22,5044.90,57.57,82.93,31.95,39.26,56.70
2016-11-23,5086.51,57.49,82.64,31.95,39.27,56.71
2016-11-24,5074.32,57.22,81.80,31.95,39.27,56.74
2016-11-25,5069.83,57.13,81.42,31.95,39.28,56.76
2016-11-28,5096.93,57.42,82.44,31.95,39.28,56.78
2016-11-29,5107.02,56.37,78.98,31.95,39.28,56.77
2016-11-30,5094.99,56.48,79.31,31.95,39.28,56.77
2016-12-01,5068.87,56.64,79.63,31.95,39.29,56.76
2016-12-02,5100.05,56.08,77.49,31.95,39.30,56.76
2016-12-05,5030.27,55.68,76.58,31.95,39.30,56.75
2016-12-06,4977.03,55.79,76.83,31.96,39.30,56.75
2016-12-07,4977.17,56.48,79.23,31.96,39.31,56.74
2016-12-08,5018.43,56.03,77.25,31.96,39.32,56.74
2016-12-09,5000.31,56.00,77.19,31.97,39.33,56.73
2016-12-12,5006.61,53.91,73.83,31.97,39.33,56.72
2016-12-13,4818.29,54.34,74.39,31.98,39.36,56.72
2016-12-14,4829.24,53.84,73.49,31.98,39.39,56.71
2016-12-15,4798.50,54.25,74.20,31.99,39.39,56.70
2016-12-16,4799.28,54.47,74.60,31.99,39.39,56.70
2016-12-19,4827.35,54.62,74.77,32.00,39.43,56.70
2016-12-20,4815.73,54.87,75.17,32.00,39.47,56.70
2016-12-21,4799.13,55.20,75.57,32.01,39.48,56.70
2016-12-22,4838.25,55.45,75.97,32.01,39.49,56.70
2016-12-23,4834.80,54.94,75.38,32.01,39.49,56.69
2016-12-26,4786.61,55.18,75.48,32.01,39.49,56.68
2016-12-27,4806.21,54.95,75.34,32.02,39.50,56.66
2016-12-28,4806.41,54.66,74.52,32.02,39.50,56.65
2016-12-29,4788.62,54.60,74.32,32.02,39.50,56.64
2016-12-30,4777.30,54.73,74.56,32.02,39.51,56.63
2017-01-03,4786.98,54.98,75.42,32.02,39.52,56.63
2017-01-04,4831.69,55.55,76.35,32.03,39.52,56.62
2017-01-05,4879.99,55.49,76.06,32.03,39.53,56.62
2017-01-06,4881.35,55.31,75.70,32.03,39.53,56.61
2017-01-09,4850.94,55.72,76.85,32.03,39.54,56.60
2017-01-10,4875.43,55.57,76.42,32.03,39.55,56.59
2017-01-11,4861.77,54.98,75.15,32.03,39.55,56.58
2017-01-12,4818.11,54.91,74.72,32.03,39.55,56.57
2017-01-13,4782.32,53.59,71.79,32.03,39.56,56.56
2017-01-16,4741.08,51.87,68.95,32.03,39.58,56.55
2017-01-17,4645.33,52.10,69.20,32.03,39.59,56.54
2017-01-18,4675.60,51.87,68.85,32.03,39.60,56.52
2017-01-19,4675.03,51.69,68.50,32.03,39.62,56.51
2017-01-20,4656.82,52.60,69.72,32.03,39.64,56.50
2017-01-23,4711.31,53.12,70.50,32.03,39.66,56.50
2017-01-24,4741.02,52.59,69.62,32.03,39.67,56.49
2017-01-25,4732.90,52.97,70.31,32.04,39.72,56.49
2017-01-26,4746.12,53.47,71.16,32.04,39.76,56.48
2017-02-03,4770.43,53.21,70.81,32.04,39.77,56.48
2017-02-06,4748.21,53.83,72.48,32.04,39.77,56.48
2017-02-07,4780.50,53.64,71.97,32.04,39.78,56.48
2017-02-08,4778.28,53.95,73.04,32.04,39.78,56.48
2017-02-09,4806.69,54.34,73.58,32.04,39.80,56.48
2017-02-10,4835.26,54.31,73.38,32.04,39.82,56.48
2017-02-13,4842.30,54.65,74.29,32.04,39.83,56.48
2017-02-14,4872.11,54.60,74.01,32.04,39.83,56.48
2017-02-15,4870.58,54.29,73.21,32.05,39.84,56.48
2017-02-16,4836.76,54.50,73.90,32.05,39.85,56.48
2017-02-17,4867.22,54.11,72.81,32.05,39.86,56.48
2017-02-20,4831.84,54.37,73.65,32.05,39.86,56.47
2017-02-21,4888.10,54.70,74.48,32.05,39.86,56.47
2017-02-22,4918.36,54.59,73.98,32.05,39.86,56.46
2017-02-23,4935.19,54.63,74.22,32.05,39.87,56.46
2017-02-24,4923.30,54.78,74.76,32.05,39.88,56.45
2017-02-27,4930.06,53.66,71.30,32.06,39.89,56.44
2017-02-28,4891.91,53.49,70.44,32.07,39.89,56.43
2017-03-01,4906.27,53.26,70.01,32.07,39.91,56.43
2017-03-02,4917.19,53.05,69.30,32.08,39.92,56.42
2017-03-03,4885.97,53.19,69.69,32.09,39.94,56.41
2017-03-06,4888.78,53.76,71.70,32.09,39.95,56.41
2017-03-07,4929.80,54.08,72.53,32.10,39.98,56.41
2017-03-08,4940.14,53.82,71.82,32.10,40.00,56.40
2017-03-09,4926.43,53.55,70.66,32.11,40.00,56.40
2017-03-10,4892.83,53.48,70.24,32.11,40.01,56.40
2017-03-13,4894.77,53.99,72.54,32.12,40.02,56.39
2017-03-14,4933.24,53.86,72.12,32.13,40.03,56.39
2017-03-15,4927.20,53.76,71.48,32.13,40.04,56.38
2017-03-16,4928.46,53.94,72.38,32.14,40.05,56.38
2017-03-17,4966.28,54.19,72.99,32.15,40.05,56.37
2017-03-20,4923.53,54.23,73.08,32.15,40.06,56.37
2017-03-21,4934.95,54.33,73.32,32.15,40.06,56.37
2017-03-22,4950.67,53.97,72.39,32.16,40.07,56.37
2017-03-23,4927.75,54.25,73.14,32.16,40.08,56.37
2017-03-24,4936.26,54.06,72.43,32.16,40.08,56.37
2017-03-27,4962.37,54.14,72.81,32.16,40.09,56.37
2017-03-28,4946.99,53.75,70.94,32.17,40.09,56.36
2017-03-29,4934.16,53.14,68.63,32.17,40.09,56.36
2017-03-30,4915.45,52.41,67.27,32.18,40.10,56.35
2017-03-31,4844.46,52.60,67.59,32.18,40.11,56.35
2017-04-05,4863.51,53.52,69.93,32.18,40.12,56.35
2017-04-06,4949.59,53.95,72.28,32.19,40.12,56.35
2017-04-07,4965.07,54.01,72.44,32.19,40.12,56.35
2017-04-10,4970.40,54.01,72.39,32.20,40.12,56.35
2017-04-11,4942.59,54.29,73.35,32.20,40.12,56.35
2017-04-12,4972.47,53.49,69.46,32.20,40.16,56.34
2017-04-13,4944.72,53.85,71.58,32.20,40.20,56.34
2017-04-14,4958.74,52.84,67.85,32.20,40.20,56.33
2017-04-17,4901.23,52.09,66.50,32.20,40.20,56.33
2017-04-18,4858.68,52.14,66.67,32.20,40.20,56.32
2017-04-19,4824.73,51.41,65.32,32.20,40.21,56.32
2017-04-20,4780.79,51.26,64.99,32.20,40.23,56.32
2017-04-21,4780.82,51.06,64.94,32.20,40.25,56.31
2017-04-24,4768.25,49.04,62.59,32.20,40.25,56.31
2017-04-25,4671.02,49.00,62.47,32.20,40.25,56.31
2017-04-26,4686.41,48.95,62.43,32.20,40.25,56.31
2017-04-27,4696.71,48.83,62.17,32.20,40.26,56.31
2017-04-28,4709.19,48.78,62.05,32.21,40.27,56.31
2017-05-02,4718.13,48.50,61.58,32.21,40.27,56.31
2017-05-03,4713.02,48.41,61.32,32.21,40.27,56.31
2017-05-04,4698.04,48.17,61.13,32.21,40.27,56.31
2017-05-05,4684.75,47.66,60.37,32.21,40.27,56.31
2017-05-08,4637.68,46.81,58.61,32.21,40.27,56.31
2017-05-09,4573.67,47.33,59.71,32.21,40.28,56.31
2017-05-10,4585.07,46.50,58.24,32.21,40.28,56.31
2017-05-11,4528.31,46.05,57.56,32.21,40.28,56.31
2017-05-12,4526.13,45.78,56.81,32.21,40.28,56.31
2017-05-15,4540.47,45.68,56.41,32.22,40.29,56.30
2017-05-16,4557.81,46.56,58.51,32.22,40.30,56.30
2017-05-17,4626.38,46.99,59.17,32.22,40.31,56.30
2017-05-18,4622.53,46.53,58.28,32.22,40.32,56.30
2017-05-19,4597.10,46.45,58.17,32.22,40.33,56.30
2017-05-22,4599.61,45.64,56.14,32.23,40.34,56.29
2017-05-23,4562.41,44.17,54.47,32.23,40.34,56.29
2017-05-24,4505.60,44.47,54.78,32.23,40.34,56.29
2017-05-25,4517.70,44.87,55.10,32.23,40.34,56.29
2017-05-26,4574.75,45.01,55.20,32.23,40.35,56.29
2017-05-31,4569.97,44.43,54.67,32.23,40.37,56.28
2017-06-01,4572.15,43.48,53.71,32.23,40.38,56.28
2017-06-02,4519.04,43.98,54.10,32.23,40.41,56.28
2017-06-05,4536.55,44.34,54.55,32.23,40.44,56.28
2017-06-06,4545.59,44.44,54.80,32.23,40.44,56.27
2017-06-07,4570.62,45.40,55.74,32.23,40.44,56.27
2017-06-08,4644.84,45.49,55.85,32.23,40.45,56.26
2017-06-09,4662.67,45.48,55.81,32.23,40.45,56.26
2017-06-12,4674.94,45.74,57.03,32.23,40.45,56.25
2017-06-13,4641.12,46.46,58.61,32.24,40.46,56.25
2017-06-14,4679.13,46.43,58.50,32.24,40.47,56.24
2017-06-15,4649.45,47.21,60.21,32.25,40.48,56.24
2017-06-16,4672.07,46.93,59.54,32.25,40.50,56.23
2017-06-19,4661.43,47.33,60.48,32.25,40.53,56.23
2017-06-20,4698.60,47.42,60.57,32.26,40.53,56.23
2017-06-21,4697.38,47.41,60.53,32.26,40.54,56.23
2017-06-22,4725.04,46.28,57.97,32.27,40.56,56.23
2017-06-23,4685.72,46.34,58.28,32.27,40.58,56.23
2017-06-26,4708.62,46.89,59.43,32.27,40.61,56.22
2017-06-27,4768.79,47.14,60.01,32.27,40.64,56.22
2017-06-28,4776.66,46.65,58.79,32.27,40.64,56.21
2017-06-29,4743.92,46.67,58.89,32.27,40.64,56.21
2017-06-30,4768.11,46.87,59.33,32.27,40.73,56.20
2017-07-03,4772.14,47.19,60.13,32.27,40.82,56.20
2017-07-04,4781.39,47.06,59.87,32.28,40.83,56.20
